image,relative_path,style_classification,artist_attribution,timeframe_estimation,mode,date,additional_styles,artist_school,tags
boris-kustodiev_merchant-wives-1912.jpg,Art_Nouveau_Modern/boris-kustodiev_merchant-wives-1912.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1912.0,,russian,group-portraits
boris-kustodiev_merry-go-round-1920.jpg,Art_Nouveau_Modern/boris-kustodiev_merry-go-round-1920.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1920.0,,russian,"male-portraits,female-portraits,celebrations-and-festivals,amusement ride"
boris-kustodiev_on-the-volga-1910.jpg,Art_Nouveau_Modern/boris-kustodiev_on-the-volga-1910.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1910.0,,russian,"houses-and-buildings,markets-and-shops,rivers-and-waterfalls,boats-and-ships,volga"
boris-kustodiev_painter-of-signboards-1920.jpg,Art_Nouveau_Modern/boris-kustodiev_painter-of-signboards-1920.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1920.0,,russian,"male-portraits,pictures-and-drafts"
boris-kustodiev_palm-market-with-spassky-gate-1917.jpg,Art_Nouveau_Modern/boris-kustodiev_palm-market-with-spassky-gate-1917.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1917.0,,russian,"markets-and-shops,celebrations-and-festivals,moscow,spassky-gate,crowd"
boris-kustodiev_palm-sunday-near-the-spassky-gate-on-the-red-square-in-moscow-1917.jpg,Art_Nouveau_Modern/boris-kustodiev_palm-sunday-near-the-spassky-gate-on-the-red-square-in-moscow-1917.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1917.0,,russian,"markets-and-shops,celebrations-and-festivals,moscow,spassky-gate,crowd,pole"
boris-kustodiev_pancake-tuesday-in-a-village-maslenitsa-1916.jpg,Art_Nouveau_Modern/boris-kustodiev_pancake-tuesday-in-a-village-maslenitsa-1916.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1916.0,,russian,"winter,male-portraits,countryside,celebrations-and-festivals,pancake-tuesday,accordion,garmon,diatonic button accordion,folk instrument,accordionist,free reed aerophone,musical instrument"
boris-kustodiev_peter-the-great-1911.jpg,Art_Nouveau_Modern/boris-kustodiev_peter-the-great-1911.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1911.0,,russian,"male-portraits,famous-people,peter-the-great"
boris-kustodiev_petersburg-palace-1926.jpg,Art_Nouveau_Modern/boris-kustodiev_petersburg-palace-1926.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1926.0,,russian,"st.-petersburg,palaces-and-mausoleums,designs-and-sketches,textile"
boris-kustodiev_picnic-1920.jpg,Art_Nouveau_Modern/boris-kustodiev_picnic-1920.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1920.0,,russian,"mealtimes,celebrations-and-festivals,tree,natural landscape,woody plant,sky"
boris-kustodiev_poetry-1902.jpg,Art_Nouveau_Modern/boris-kustodiev_poetry-1902.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,val,1902.0,,russian,"arts-and-crafts,male-portraits,female-portraits,lady,interaction"
boris-kustodiev_policeman-zhigunov-1911.jpg,Art_Nouveau_Modern/boris-kustodiev_policeman-zhigunov-1911.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1911.0,,russian,"fictional-characters,alexander-ostrovsky-""passionate-heart"",policeman-zhigunov,sketch,costume design,fashion illustration,uniform"
boris-kustodiev_portrait-of-f-f-notgaft-collector-1918.jpg,Art_Nouveau_Modern/boris-kustodiev_portrait-of-f-f-notgaft-collector-1918.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1918.0,,russian,"male-portraits,famous-people,pictures-and-drafts,f.f.-notgaft"
boris-kustodiev_portrait-of-fyodor-chaliapin-1921.jpg,Art_Nouveau_Modern/boris-kustodiev_portrait-of-fyodor-chaliapin-1921.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1921.0,,russian,"male-portraits,famous-people,fyodor-chaliapin,dog,canidae"
boris-kustodiev_portrait-of-maximilian-voloshin-1924.jpg,Art_Nouveau_Modern/boris-kustodiev_portrait-of-maximilian-voloshin-1924.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1924.0,,russian,"male-portraits,famous-people,maximilian-voloshin,gentleman"
boris-kustodiev_portrait-of-natalia-orshanskaya-1925.jpg,Art_Nouveau_Modern/boris-kustodiev_portrait-of-natalia-orshanskaya-1925.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1925.0,,russian,"famous-people,female-portraits,natalia-orshanskaya,dress,clothing,shoulder,fashion,fashion model,little black dress,lady,beauty,cocktail dress"
boris-kustodiev_portrait-of-peter-kapitza-1926.jpg,Art_Nouveau_Modern/boris-kustodiev_portrait-of-peter-kapitza-1926.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1926.0,,russian,"male-portraits,famous-people,peter-kapitza,gentleman"
boris-kustodiev_portrait-of-rene-ivanovna-notgaft-1914.jpg,Art_Nouveau_Modern/boris-kustodiev_portrait-of-rene-ivanovna-notgaft-1914.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1914.0,,russian,"famous-people,female-portraits,furniture-and-decoration,rene-notgaft,lady,retro style"
boris-kustodiev_portrait-of-the-artist-s-wife-1909.jpg,Art_Nouveau_Modern/boris-kustodiev_portrait-of-the-artist-s-wife-1909.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1909.0,,russian,"famous-people,female-portraits,y.e.-kustodieva,clothing,textile"
boris-kustodiev_province-1919.jpg,Art_Nouveau_Modern/boris-kustodiev_province-1919.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1919.0,,russian,"streets-and-squares,houses-and-buildings"
boris-kustodiev_province-kostroma-1906.jpg,Art_Nouveau_Modern/boris-kustodiev_province-kostroma-1906.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1906.0,,russian,"female-portraits,streets-and-squares,houses-and-buildings,kostroma,sky,grass,tree"
boris-kustodiev_province.jpg,Art_Nouveau_Modern/boris-kustodiev_province.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,,,russian,"streets-and-squares,houses-and-buildings,rural area,residential area"
boris-kustodiev_restaurant-owner-1920.jpg,Art_Nouveau_Modern/boris-kustodiev_restaurant-owner-1920.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1920.0,,russian,"male-portraits,food-and-beverages,cafes-and-restaurants"
boris-kustodiev_russian-girl-near-the-window-1923.jpg,Art_Nouveau_Modern/boris-kustodiev_russian-girl-near-the-window-1923.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1923.0,,russian,"animals,female-portraits,cats,doors-and-windows,lady"
boris-kustodiev_scetch-at-kupavina-s-house-for-ostrovsky-s-wolves-and-sheep-1926.jpg,Art_Nouveau_Modern/boris-kustodiev_scetch-at-kupavina-s-house-for-ostrovsky-s-wolves-and-sheep-1926.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,test,1926.0,,russian,"designs-and-sketches,kupavina,nikolai-ostrovsky-""wolves-and-sheep"""
boris-kustodiev_self-portrait-1912-1.jpg,Art_Nouveau_Modern/boris-kustodiev_self-portrait-1912-1.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,val,1912.0,,russian,"male-portraits,famous-people,boris-kustodiev,fur,fur clothing"
boris-kustodiev_self-portrait-1912.jpg,Art_Nouveau_Modern/boris-kustodiev_self-portrait-1912.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1912.0,,russian,"male-portraits,famous-people,boris-kustodiev,drink,cola"
boris-kustodiev_shostakovich-museum-of-art.jpg,Art_Nouveau_Modern/boris-kustodiev_shostakovich-museum-of-art.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,val,,,russian,streets-and-squares
boris-kustodiev_show-booths-1917.jpg,Art_Nouveau_Modern/boris-kustodiev_show-booths-1917.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1917.0,,russian,"winter,celebrations-and-festivals,crowd"
boris-kustodiev_shrove-tide-1919.jpg,Art_Nouveau_Modern/boris-kustodiev_shrove-tide-1919.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1919.0,,russian,"winter,streets-and-squares,houses-and-buildings,celebrations-and-festivals,shrovetide"
boris-kustodiev_shrovetide-1916-1.jpg,Art_Nouveau_Modern/boris-kustodiev_shrovetide-1916-1.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,val,1916.0,,russian,"winter,streets-and-squares,houses-and-buildings,celebrations-and-festivals,shrovetide,carriage"
boris-kustodiev_shrovetide-1916.jpg,Art_Nouveau_Modern/boris-kustodiev_shrovetide-1916.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,val,1916.0,,russian,"winter,streets-and-squares,houses-and-buildings,celebrations-and-festivals,shrovetide"
boris-kustodiev_sketch-of-decorations-for-puppet-show-the-rooster-gold-scallop-1927.jpg,Art_Nouveau_Modern/boris-kustodiev_sketch-of-decorations-for-puppet-show-the-rooster-gold-scallop-1927.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1927.0,,russian,"designs-and-sketches,the-rooster---gold-scallop,leaf"
boris-kustodiev_sketch-of-kupavina-for-ostrovsky-s-play-wolves-and-sheep-1915.jpg,Art_Nouveau_Modern/boris-kustodiev_sketch-of-kupavina-for-ostrovsky-s-play-wolves-and-sheep-1915.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1915.0,,russian,"designs-and-sketches,kupavina,nikolai-ostrovsky-""wolves-and-sheep"",costume design,victorian fashion,lady"
boris-kustodiev_square-at-the-exit-of-the-city-1911.jpg,Art_Nouveau_Modern/boris-kustodiev_square-at-the-exit-of-the-city-1911.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,val,1911.0,,russian,"streets-and-squares,houses-and-buildings"
boris-kustodiev_square-in-krutogorsk-1915.jpg,Art_Nouveau_Modern/boris-kustodiev_square-in-krutogorsk-1915.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1915.0,,russian,"streets-and-squares,houses-and-buildings,krutogorsk"
boris-kustodiev_stage-design-for-nikolai-rimsky-korsakov-s-opera-the-the-tsar-s-bride-1920.jpg,Art_Nouveau_Modern/boris-kustodiev_stage-design-for-nikolai-rimsky-korsakov-s-opera-the-the-tsar-s-bride-1920.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1920.0,,russian,"palaces-and-mausoleums,designs-and-sketches,nikolai-rimsky-korsakov,nikolai-rimsky-korsakov-""the-tsar's-bride"""
boris-kustodiev_stepan-razin-1918.jpg,Art_Nouveau_Modern/boris-kustodiev_stepan-razin-1918.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1918.0,,russian,"male-portraits,famous-people,rivers-and-waterfalls,boats-and-ships,military-and-soldiers,stenka-razin,watercraft rowing"
boris-kustodiev_steward-1919.jpg,Art_Nouveau_Modern/boris-kustodiev_steward-1919.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1919.0,,russian,"male-portraits,food-and-beverages"
boris-kustodiev_still-life-with-pheasant-1914.jpg,Art_Nouveau_Modern/boris-kustodiev_still-life-with-pheasant-1914.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1914.0,,russian,"fruits-and-vegetables,flowers-and-plants,food-and-beverages,crayfish,homarus,lobster,decapoda,american lobster,crustacean,seafood"
boris-kustodiev_summer-holiday-1922.jpg,Art_Nouveau_Modern/boris-kustodiev_summer-holiday-1922.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1922.0,,russian,"summer,celebrations-and-festivals,sky"
boris-kustodiev_summer-province-1922.jpg,Art_Nouveau_Modern/boris-kustodiev_summer-province-1922.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,test,1922.0,,russian,"summer,streets-and-squares,houses-and-buildings"
boris-kustodiev_sunset.jpg,Art_Nouveau_Modern/boris-kustodiev_sunset.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,val,,,russian,"houses-and-buildings,sunrise-and-sunset,countryside,sky"
boris-kustodiev_the-bolshevik-1920.jpg,Art_Nouveau_Modern/boris-kustodiev_the-bolshevik-1920.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1920.0,,russian,
boris-kustodiev_the-consecration-of-water-on-the-theophany-1915.jpg,Art_Nouveau_Modern/boris-kustodiev_the-consecration-of-water-on-the-theophany-1915.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1915.0,,russian,"celebrations-and-festivals,the-consecration-of-water"
boris-kustodiev_the-girl-on-the-volga-1919.jpg,Art_Nouveau_Modern/boris-kustodiev_the-girl-on-the-volga-1919.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1919.0,,russian,"female-portraits,houses-and-buildings,rivers-and-waterfalls,forests-and-trees,plate"
boris-kustodiev_the-guy-from-tula-1926-1.jpg,Art_Nouveau_Modern/boris-kustodiev_the-guy-from-tula-1926-1.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,val,1926.0,,russian,"male-portraits,designs-and-sketches,e.-zamyatin-""the-flea"",fashion illustration,costume design,footwear"
boris-kustodiev_the-guy-from-tula-1926.jpg,Art_Nouveau_Modern/boris-kustodiev_the-guy-from-tula-1926.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,test,1926.0,,russian,"male-portraits,designs-and-sketches,e.-zamyatin-""the-flea"",gentleman"
boris-kustodiev_the-harvest-1914.jpg,Art_Nouveau_Modern/boris-kustodiev_the-harvest-1914.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1914.0,,russian,"countryside,fields-and-plains,grassland,meadow,grass,pasture,harvest,field"
boris-kustodiev_the-merchant-s-wife-1915.jpg,Art_Nouveau_Modern/boris-kustodiev_the-merchant-s-wife-1915.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1915.0,,russian,"female-portraits,clothing,lady"
boris-kustodiev_the-merchant-s-wife-at-tea-1918.jpg,Art_Nouveau_Modern/boris-kustodiev_the-merchant-s-wife-at-tea-1918.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1918.0,,russian,"fruits-and-vegetables,female-portraits,mealtimes,food-and-beverages,fruit"
boris-kustodiev_the-merchant-s-wife-at-tea-1920.jpg,Art_Nouveau_Modern/boris-kustodiev_the-merchant-s-wife-at-tea-1920.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1920.0,,russian,"female-portraits,mealtimes,food-and-beverages"
boris-kustodiev_the-priest-1920.jpg,Art_Nouveau_Modern/boris-kustodiev_the-priest-1920.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1920.0,,russian,"male-portraits,priests-and-sacraments,outerwear"
boris-kustodiev_the-reaper-study-for-the-decoration-of-the-ruzheinaya-rifle-square-in-petrograd-1918.jpg,Art_Nouveau_Modern/boris-kustodiev_the-reaper-study-for-the-decoration-of-the-ruzheinaya-rifle-square-in-petrograd-1918.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1918.0,,russian,"female-portraits,designs-and-sketches"
boris-kustodiev_title-page-1921.jpg,Art_Nouveau_Modern/boris-kustodiev_title-page-1921.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1921.0,,russian,fictional-characters
boris-kustodiev_tower-1926.jpg,Art_Nouveau_Modern/boris-kustodiev_tower-1926.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1926.0,,russian,designs-and-sketches
boris-kustodiev_trinity-day-1920.jpg,Art_Nouveau_Modern/boris-kustodiev_trinity-day-1920.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1920.0,,russian,"streets-and-squares,celebrations-and-festivals,trinity-day,pole,summer,spring,event"
boris-kustodiev_tsar-nicholas-ii-1915.jpg,Art_Nouveau_Modern/boris-kustodiev_tsar-nicholas-ii-1915.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,val,1915.0,,russian,"male-portraits,famous-people,tsar-nicholas-ii,monarch,facial hair,prophet"
boris-kustodiev_tula-stage-design-for-e-zamyatin-s-play-the-flea-1925.jpg,Art_Nouveau_Modern/boris-kustodiev_tula-stage-design-for-e-zamyatin-s-play-the-flea-1925.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1925.0,,russian,"designs-and-sketches,e.-zamyatin,the-flea,textile"
boris-kustodiev_winter-1916.jpg,Art_Nouveau_Modern/boris-kustodiev_winter-1916.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1916.0,,russian,"winter,celebrations-and-festivals"
boris-kustodiev_woman-from-tula-1926.jpg,Art_Nouveau_Modern/boris-kustodiev_woman-from-tula-1926.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1926.0,,russian,"designs-and-sketches,e.-zamyatin,the-flea,outerwear"
boris-kustodiev_zhivoiedova-1914.jpg,Art_Nouveau_Modern/boris-kustodiev_zhivoiedova-1914.jpg,art_nouveau_modern,boris-kustodiev,1900-1950,train,1914.0,,russian,"fictional-characters,zhivoiedova,saltykov-shchedrin-""he-death-of-pazukhin"",clothing,victorian fashion,costume design,lady,fashion,outerwear,dress,fashion illustration,costume"
martiros-saryan_costume-design-for-the-opera-by-rimsky-korsakov-s-golden-cockerel-1931-1.jpg,Art_Nouveau_Modern/martiros-saryan_costume-design-for-the-opera-by-rimsky-korsakov-s-golden-cockerel-1931-1.jpg,art_nouveau_modern,martiros-sarian,1900-1950,train,1931.0,,armenian,"costume design,fashion illustration,sketch"
martiros-saryan_costume-design-for-the-opera-by-rimsky-korsakov-s-golden-cockerel-1931.jpg,Art_Nouveau_Modern/martiros-saryan_costume-design-for-the-opera-by-rimsky-korsakov-s-golden-cockerel-1931.jpg,art_nouveau_modern,martiros-sarian,1900-1950,train,1931.0,expressionism,armenian,"costume design,fashion illustration"
martiros-saryan_costume-design-of-a-clown-for-an-opera-by-a-spendiarov-almast-1939.jpg,Art_Nouveau_Modern/martiros-saryan_costume-design-of-a-clown-for-an-opera-by-a-spendiarov-almast-1939.jpg,art_nouveau_modern,martiros-sarian,1900-1950,train,1939.0,,armenian,"costume design,fashion illustration,clothing,fashion design,fashion,dress"
nicholas-roerich_a-good-tree-has-grown-1914.jpg,Art_Nouveau_Modern/nicholas-roerich_a-good-tree-has-grown-1914.jpg,art_nouveau_modern,nicholas-roerich,1900-1950,train,1914.0,,russian,"allegories-and-symbols,birds,forests-and-trees"
nicholas-roerich_a-guy-gegstad.jpg,Art_Nouveau_Modern/nicholas-roerich_a-guy-gegstad.jpg,art_nouveau_modern,nicholas-roerich,1900-1950,test,1911.0,,russian,"designs-and-sketches,costume design,henrick ibsen ""peer gynt"""
nicholas-roerich_a-guy-who-plays-the-horn-1913.jpg,Art_Nouveau_Modern/nicholas-roerich_a-guy-who-plays-the-horn-1913.jpg,art_nouveau_modern,nicholas-roerich,1900-1950,train,1913.0,,russian,"designs-and-sketches,costume design,igor stravinsky ""the rite of spring"""
nicholas-roerich_and-we-see-1922.jpg,Art_Nouveau_Modern/nicholas-roerich_and-we-see-1922.jpg,art_nouveau_modern,nicholas-roerich,1900-1950,train,1922.0,,russian,"allegories-and-symbols,jesus-christ,friars-and-monks,holy places,prophet"
nicholas-roerich_annunciation-archangel-gabriel-1907.jpg,Art_Nouveau_Modern/nicholas-roerich_annunciation-archangel-gabriel-1907.jpg,art_nouveau_modern,nicholas-roerich,1900-1950,train,1907.0,,russian,"christianity,annunciation,angels-and-archangels,archangel-gabriel"
nicholas-roerich_annunciation-virgin-mary-1907.jpg,Art_Nouveau_Modern/nicholas-roerich_annunciation-virgin-mary-1907.jpg,art_nouveau_modern,nicholas-roerich,1900-1950,train,1907.0,,russian,"christianity,annunciation,virgin-mary,angels-and-archangels"
nicholas-roerich_arabian-woman-1912.jpg,Art_Nouveau_Modern/nicholas-roerich_arabian-woman-1912.jpg,art_nouveau_modern,nicholas-roerich,1900-1950,train,1912.0,,russian,"costume design,henrik ibsen ""peer gynt"",actors-and-performances"
nicholas-roerich_archangel-michael-1907.jpg,Art_Nouveau_Modern/nicholas-roerich_archangel-michael-1907.jpg,art_nouveau_modern,nicholas-roerich,1900-1950,test,1907.0,,russian,"christianity,archangel-michael,angels-and-archangels"
nicholas-roerich_archangel-study-to-treasures-of-angels-1904.jpg,Art_Nouveau_Modern/nicholas-roerich_archangel-study-to-treasures-of-angels-1904.jpg,art_nouveau_modern,nicholas-roerich,1900-1950,train,1904.0,,russian,"allegories-and-symbols,christianity,birds,angels-and-archangels,religious item,middle ages"
nicholas-roerich_archangel-with-birds-1905.jpg,Art_Nouveau_Modern/nicholas-roerich_archangel-with-birds-1905.jpg,art_nouveau_modern,nicholas-roerich,1900-1950,test,1905.0,,russian,"allegories-and-symbols,christianity,birds,angels-and-archangels,violet"
